anime_id,name,genre,type,episodes,rating,mean_rating
2133,Mari Iyagi,"Drama, Fantasy, Slice of Life",Movie,1,6.45,5.871428571428571
362,Memories Off 2nd,"Drama, Romance",OVA,3,6.45,4.672727272727273
363,Memories Off 3.5,"Drama, Romance",OVA,4,6.45,4.6419753086419755
470,Okusama wa Joshikousei (TV),"Comedy, Drama, Romance, Slice of Life",TV,13,6.45,5.077348066298343
10180,Otome Youkai Zakuro Picture Drama,"Demons, Historical, Romance, Seinen, Supernatural",Special,2,6.45,4.032786885245901
28853,Pokemon: Pikachu to Pokemon Ongakutai,"Adventure, Fantasy, Kids",Movie,1,6.45,5.2
2466,Scramble Wars: Tsuppashire! Genom Trophy Rally,Parody,OVA,1,6.45,6.235294117647059
31914,Shoujo-tachi wa Kouya wo Mezasu,School,TV,12,6.45,5.065458207452165
4941,Tezuka Osamu ga Kieta?! 20 Seiki Saigo no Kaijiken,Mystery,Special,1,6.45,3.3333333333333335
11773,To Heart 2: Dungeon Travelers,"Adventure, Comedy, Ecchi, Fantasy, Magic, Seinen",OVA,2,6.45,5.206521739130435
17068,Transfer,"Action, Music",Music,1,6.45,3.9047619047619047
28085,Wonder (Movie),Dementia,Movie,1,6.45,3.1666666666666665
3234,009-1: R&amp;B,"Action, Sci-Fi, Seinen",Special,1,6.44,4.75
6462,Amefuri Kozou,"Fantasy, Supernatural",OVA,1,6.44,6.117647058823529
13863,Arve Rezzle: Kikaijikake no Yousei-tachi,"Action, Drama, Mystery, Sci-Fi, Thriller",Movie,1,6.44,5.310109289617486
1701,Boku no Marie,"Comedy, Ecchi, Romance, Sci-Fi, Seinen",OVA,3,6.44,4.835051546391752
159,Boukyaku no Senritsu,"Adventure, Fantasy, Horror, Mecha, Psychological, Sci-Fi, Shounen, Space, Supernatural",TV,24,6.44,5.035010940919038
458,Buttobi!! CPU,"Comedy, Ecchi, Magic, Sci-Fi, Seinen",OVA,3,6.44,4.576576576576577
33689,Dive to Blue,Music,Music,1,6.44,2.5
14875,Eureka Seven AO: Jungfrau no Hanabana-tachi,"Action, Adventure, Drama, Mecha, Sci-Fi",OVA,1,6.44,4.862815884476534
10666,Fireball Special,"Comedy, Sci-Fi",Special,1,6.44,5.026315789473684
1865,Getsumen To Heiki Mina,"Comedy, Parody, Sci-Fi",TV,11,6.44,4.585987261146497
133,Green Green,"Comedy, Ecchi, Romance, School, Slice of Life",TV,12,6.44,5.238384261197154
647,Harukanaru Toki no Naka de: Ajisai Yumegatari,"Adventure, Demons, Drama, Fantasy, Historical, Romance, Shoujo, Supernatural",OVA,2,6.44,4.597560975609756
1057,Ippatsu Kiki Musume,"Action, Comedy, Ecchi",TV,16,6.44,5.401197604790419
15847,Iron Man: Rise of Technovore,"Action, Mecha",OVA,1,6.44,5.025477707006369
24873,Juuou Mujin no Fafnir,"Fantasy, Harem, Romance, School",TV,12,6.44,4.971761817065684
5132,Let&#039;s Nupu Nupu,"Comedy, Ecchi, School",TV,16,6.44,5.068181818181818
952,Magical Nyan Nyan Taruto,"Comedy, Magic",TV,12,6.44,4.896551724137931
1880,Midnight Eye: Gokuu II,"Action, Adventure, Mystery, Sci-Fi, Seinen, Super Power",OVA,1,6.44,5.3088235294117645
7171,Oni,"Demons, Historical, Supernatural",Movie,1,6.44,5.05
28385,Seto no Hanayome Picture Drama,"Comedy, Parody, Romance, School",Special,1,6.44,4.689655172413793
2100,Silent Mobius 2,"Adventure, Demons, Fantasy, Sci-Fi, Seinen",Movie,1,6.44,4.049180327868853
33205,StarFox Zero: The Battle Begins,"Action, Sci-Fi, Space",ONA,1,6.44,4.411764705882353
8079,Tamala 2010: A Punk Cat in Space OVA,"Dementia, Sci-Fi",OVA,2,6.44,5.285714285714286
6331,Ten Little Gall Force,"Action, Comedy, Mecha, Military, Parody, Sci-Fi, Space",OVA,1,6.44,5.294117647058823
4853,Tezuka Osamu no Don Dracula,"Comedy, Horror, Supernatural, Vampire",TV,8,6.44,4.235294117647059
4578,Time Bokan Oudou Fukko,"Action, Comedy, Mecha, Parody, Sci-Fi",OVA,2,6.44,4.2105263157894735
26443,Triage X,"Action, Adventure, Ecchi, Shounen",TV,10,6.44,5.04149377593361
6731,Ultraman Kids no Kotowaza Monogatari,"Comedy, Kids, Super Power",TV,26,6.44,5.428571428571429
2018,Warau Hyouteki,"Horror, Mystery",OVA,1,6.44,4.987804878048781
6861,Water Brain,"Dementia, Fantasy, Sci-Fi",Special,1,6.44,5.038461538461538
6693,Yatterman the Movie: Shin Yattermecha Osu Gou! Omocha no Kuni de Dai Ketsudan da Koron,"Comedy, Kids",Movie,1,6.44,2.625
31319,12-sai. 2nd Season,"Romance, School, Shoujo",OVA,4,6.43,2.75
12967,Arcana Famiglia,"Action, Harem, Romance, Shoujo",TV,12,6.43,5.083288983501863
4025,Asobou! Hello Kitty,"Adventure, Fantasy, Kids",TV,26,6.43,4.545454545454546
4563,Bakkyuu HIT! Crash Bedaman,Adventure,TV,50,6.43,3.6
2822,Bamboo Bears,Comedy,TV,52,6.43,3.4166666666666665
18881,Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Picture Drama Flash Special,"School, Supernatural",Special,1,6.43,3.4838709677419355
295,Divergence Eve 2: Misaki Chronicles,"Adventure, Drama, Mecha, Military, Sci-Fi, Space",TV,13,6.43,4.7272727272727275
29722,"Eikoku Ikka, Nihon wo Taberu","Comedy, Slice of Life",TV,24,6.43,3.8333333333333335
8146,Gegege no Kitarou: Daikaijuu,"Action, Fantasy, Horror, Shounen, Supernatural",Movie,1,6.43,6.0
2697,Hi-Speed Jecy,"Action, Sci-Fi",OVA,12,6.43,2.5
4737,Himitsukessha Taka no Tsume,"Comedy, Parody, Super Power",TV,12,6.43,3.5
258,Hitsuji no Uta,"Drama, Horror, Vampire",OVA,4,6.43,5.106521739130435
10905,Ikoku Meiro no Croisée Picture Drama,"Historical, Seinen, Slice of Life",Special,6,6.43,4.35
5013,Juugo Shounen Hyouryuuki,"Adventure, Drama, Historical",Special,1,6.43,4.571428571428571
3858,Konchuu Monogatari Minashigo Hutch,"Adventure, Comedy, Drama",TV,91,6.43,4.878787878787879
31804,Kuma Miko,"Comedy, Seinen, Slice of Life",TV,12,6.43,5.287308228730823
8302,Ladies versus Butlers! Specials,"Ecchi, Seinen",Special,6,6.43,4.553571428571429
2307,Lime-iro Senkitan: Nankoku Yume Roman,"Action, Comedy, Ecchi, Mecha",OVA,2,6.43,4.8023255813953485
7598,Loups=Garous,"Mystery, Sci-Fi, Thriller",Movie,1,6.43,5.369230769230769
3571,Mach GoGoGo (1997),"Adventure, Cars",TV,34,6.43,4.863636363636363
3881,Majokko Tickle,"Comedy, Magic, Shoujo",TV,45,6.43,4.2272727272727275
2571,Mitsubachi Maya no Bouken,"Adventure, Comedy, Kids",TV,52,6.43,4.385906040268456
614,Okusama wa Mahou Shoujo,"Magic, Romance",TV,13,6.43,5.01685393258427
34252,STAR BEAT!: Hoshi no Kodou,Music,Music,1,6.39,10.0
13563,The Four Seasons,Slice of Life,ONA,4,6.42,5.333333333333333
13969,Thermae Romae x Yoyogi Animation Gakuin Collaboration,"Comedy, Historical, Seinen",Special,1,6.43,4.962264150943396
31750,TV-ban Pokemon Special Masara Town-hen Soushuuhen,"Action, Adventure, Comedy, Fantasy, Kids",OVA,3,6.43,4.25
11445,UFO Princess Valkyrie: Recap,"Comedy, Romance, Sci-Fi",Special,1,6.44,4.363636363636363
3361,UFO Senshi Dai Apolon,"Action, Mecha, Sci-Fi",TV,26,6.43,4.222222222222222
9526,Wolf Guy,"Action, Military, Sci-Fi",OVA,6,6.43,-1.0
2024,Yoshimune,"Comedy, Historical",TV,24,6.43,3.0
33056,Buddy Go!,"Comedy, Romance, Shoujo",Special,3,6.42,4.333333333333333
9591,Code Geass: Hangyaku no Lelouch R2: Flash Specials,Parody,Special,9,6.42,3.8450184501845017
8548,Dr. Slump Movie 08: Arale-chan Hoyoyo!! Tasuketa Same ni Tsurerarete...,"Comedy, Sci-Fi, Shounen",Movie,1,6.42,5.5
33499,Ganbare! Kickers Specials,"Drama, Shounen, Sports",Special,2,6.43,-1.0
1868,Gin&#039;iro no Olynsis: Tokito,"Adventure, Drama, Mecha, Romance",TV,12,6.42,4.29047619047619
9389,Ginga Hyouryuu Vifam: Kieta 12-nin,"Action, Adventure, Mecha, Sci-Fi",OVA,1,6.42,3.3333333333333335
33024,Ginga Kikoutai Majestic Prince: Mirai e no Tsubasa,"Action, Mecha, School, Sci-Fi, Seinen, Space",Special,1,6.42,4.607843137254902
4385,Great Mazinger tai Getter Robo,"Action, Mecha, Sci-Fi",Movie,1,6.42,3.675675675675676
4386,Great Mazinger tai Getter Robo G: Kuuchuu Dai-Gekitotsu,"Action, Mecha, Sci-Fi",Movie,1,6.42,3.869565217391304
5168,Hairy Tale,"Historical, Samurai",Special,1,6.42,5.487804878048781
3838,Himitsu no Akko-chan 2,"Magic, School, Shoujo",TV,61,6.42,3.5
7017,K-On!: Ura-On!,Comedy,Special,7,6.42,4.685728493286922
3278,Kinnikuman: New York Kiki Ippatsu!,"Action, Comedy, Shounen, Sports",Movie,1,6.42,4.666666666666667
2260,Kirameki☆Project,"Comedy, Ecchi, Mecha, Sci-Fi",OVA,5,6.42,5.3076923076923075
4023,Kitty&#039;s Paradise,"Fantasy, Kids",TV,16,6.42,4.258064516129032
31156,Kuusen Madoushi Kouhosei no Kyoukan OVA,"Action, Drama, Fantasy, Magic, School",OVA,1,6.42,4.821192052980132
9691,Kyomu Senshi Miroku,"Action, Demons, Fantasy, Historical, Samurai, Sci-Fi, Supernatural",OVA,6,6.42,3.6666666666666665
9792,Licca-chan Fushigi na Fushigi na Yunia Monogatari,"Adventure, Kids",OVA,2,6.42,4.0
4049,Mafukiden: Pandarian,"Adventure, Comedy, Fantasy, Kids, Magic, Super Power",TV,26,6.42,4.25
349,Magical Canan,"Drama, Fantasy, Magic, Supernatural",TV,13,6.42,4.202020202020202
31845,Masou Gakuen HxH,"Action, Comedy, Ecchi, Fantasy, Harem, Romance, School, Sci-Fi",TV,12,6.42,4.80532212885154
19257,Meganebu!,"Comedy, School, Slice of Life",TV,12,6.42,4.681192660550459
8960,MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu,"Action, Comedy",TV,10,6.42,4.333333333333333
5006,Nagagutsu Sanjuushi,"Adventure, Fantasy, Kids",Movie,1,6.42,5.842105263157895
9106,Nogsaegjeoncha Haemosu,"Action, Adventure, Fantasy, Shounen",TV,26,6.42,1.4
9015,O-bake no... Holly,"Comedy, Fantasy, Kids, Magic",TV,200,6.42,3.0
25257,Persona 4 the Animation: Mr. Experiment Shorts,Comedy,Special,5,6.42,4.035714285714286
3819,Sasurai no Taiyou,"Drama, Music",TV,26,6.42,4.2
31540,Sekkou Boys,"Comedy, Music",TV,12,6.42,5.304189435336976
31867,Shoujo-tachi wa Kouya wo Mezasu OVA,School,OVA,1,6.42,4.797297297297297
21119,Sister Princess: Re Pure Character&#039;s,"Drama, Romance",Special,12,6.42,3.6666666666666665
3507,Survival,"Dementia, Drama, Music, Psychological, School, Supernatural",Music,1,6.42,4.949579831932773
18637,Tetsuwan Atom: Ivan no Wakusei - Robot to Ningen no Yuujou,"Action, Mecha, Sci-Fi, Shounen, Super Power",Movie,1,6.42,1.7142857142857142
8449,Togainu no Chi,"Action, Sci-Fi, Shounen Ai",TV,12,6.42,4.82320987654321
8961,Tono to Issho: Ippunkan Gekijou,"Comedy, Samurai, Seinen",TV,12,6.42,4.53
6127,Toradora!: SOS!,Comedy,Special,4,6.42,4.732433505359269
6234,True Tears Specials,"Comedy, Parody, School",Special,7,6.42,4.437317784256559
10405,Xi Avant,"Adventure, Sci-Fi",Movie,1,6.41,4.078947368421052
12683,Yumeyume,Music,Music,1,6.42,4.527777777777778
5396,Yuusha Shirei Dagwon: Suishou no Hitomi no Shounen,Mecha,OVA,2,6.42,3.6666666666666665
17681,Zettai Bouei Leviathan,"Comedy, Fantasy, Magic",TV,13,6.42,5.182656826568266
3914,1001 Nights,"Demons, Fantasy, Romance, Seinen",Movie,1,6.41,4.78421052631579
14077,Blood-C: None-None Gekijou,"Comedy, Parody",ONA,7,6.41,3.3962264150943398
14237,Busou Shinki,"Action, Sci-Fi, Slice of Life",TV,12,6.41,4.817528735632184
23985,Futari Ecchi (2014),"Comedy, Ecchi, Romance, Seinen, Slice of Life",OVA,3,6.41,5.1875
3015,Ginga Eiyuu Densetsu Gaiden: Ougon no Tsubasa,"Action, Drama, Military, Sci-Fi, Shounen, Space",Movie,1,6.41,5.371134020618556
1679,Green Green Specials,"Comedy, Ecchi, Romance, Slice of Life",OVA,3,6.41,4.26595744680851
3022,Haai Step Jun,"Action, Romance, School, Sci-Fi",TV,45,6.41,4.416666666666667
4513,Hakujaden,"Adventure, Fantasy, Historical, Romance",Movie,1,6.41,5.266666666666667
30145,Harukanaru Toki no Naka de: Hachiyou Shou Recap,"Demons, Fantasy, Historical, Magic, Shoujo, Supernatural",Special,1,6.41,4.333333333333333
4928,Idol Tenshi Youkoso Yoko,"Comedy, Drama, Shoujo",TV,43,6.41,5.428571428571429
2422,Kenritsu Chikyuu Boueigun,"Action, Adventure, Comedy, Sci-Fi, Shounen",OVA,1,6.41,5.875
3315,Kikou Keisatsu Metal Jack,"Action, Mecha, Police, Sci-Fi",TV,37,6.41,2.5
32202,Kimi ni Maji Kyun!,"Magic, Music, Romance, School",OVA,1,6.42,1.6363636363636365
3276,Kinnikuman: Gyakushuu! Uchuu Kakure Choujin,"Action, Comedy, Shounen, Sports",Movie,1,6.41,4.666666666666667
2162,Koutetsu Sangokushi,"Adventure, Historical, Shounen",TV,25,6.41,4.967948717948718
555,Koutetsu Tenshi Kurumi 2,"Comedy, Mecha, Romance, Sci-Fi, Shoujo Ai, Shounen",TV,12,6.41,4.58
1280,Mamono Hunter Youko,"Comedy, Fantasy, Horror, Magic, Supernatural",OVA,6,6.41,4.840909090909091
32041,Mori no Densetsu: Dai Ni Gakushou,Fantasy,Movie,1,6.41,6.333333333333333
8896,Natsufuku no Shoujo-tachi,"Drama, Historical",Special,1,6.41,2.4285714285714284
28963,Nekota no Koto ga Kininatte Shikatanai.,"School, Shoujo",Special,1,6.41,1.6
18639,Rinne no Lagrange Season 2 Specials,Comedy,Special,6,6.41,4.1063829787234045
33192,Robot Town Sagami 2028,Drama,ONA,1,6.41,4.666666666666667
6979,Shukufuku no Campanella,"Adventure, Fantasy, Harem, Magic",TV,12,6.41,5.140883977900552
1713,Submarine Super 99,"Action, Adventure, Military, Sci-Fi, Shounen",TV,13,6.41,3.619047619047619
2027,Wind: A Breath of Heart Specials,"Comedy, Romance, School",Special,4,6.41,4.333333333333333
8985,Yojouhan Shinwa Taikei Specials,Comedy,Special,3,6.41,5.006006006006006
21861,Airy Me,"Dementia, Drama, Horror, Music",Music,1,6.4,5.266666666666667
5112,Akikan!,"Comedy, Ecchi, Fantasy, Romance",TV,12,6.4,5.107372732592159
6287,Akikan!: Kan Ippatsu!? Onsen Panic,"Comedy, Ecchi",OVA,1,6.4,4.528776978417266
10526,Duel Masters Zero,"Action, Kids",TV,25,6.4,2.269230769230769
5375,Gakkyuu Ou Yamazaki,Comedy,TV,53,6.4,4.125
3671,"Genesis Climber Mospeada: Love, Live, Alive","Action, Mecha, Music",OVA,1,6.4,3.923076923076923
2474,Ginga Ojousama Densetsu Yuna: Shin&#039;en no Fairy,"Action, Adventure, Comedy, Magic, Mecha, Sci-Fi",OVA,3,6.4,4.56
16740,Hanamaru Youchien Special Preview,"Comedy, School",Special,1,6.4,3.8484848484848486
22443,Hello Kitty no Alps no Shoujo Heidi,Kids,OVA,1,6.4,-1.0
28911,Hidamari Sketch Recap,"Comedy, School, Slice of Life",Special,1,6.4,4.142857142857143
28883,Hidan no Aria AA,"Action, School, Shoujo Ai",TV,12,6.4,4.795731707317073
360,Himiko-den,"Adventure, Drama, Fantasy, Supernatural",TV,12,6.4,5.040322580645161
3839,Himitsu no Akko-chan 3,"Magic, School, Shoujo",TV,44,6.4,2.7777777777777777
7729,Hokkyoku no Muushika Miishika,Adventure,Movie,1,6.4,3.0
21077,Kakumeiki Valvrave Recaps,"Action, Mecha",ONA,3,6.39,3.765957446808511
2075,Kiko-chan Smile,"Adventure, Comedy, Josei, Slice of Life",TV,51,6.4,-1.0
2526,Kirara,"Comedy, Ecchi, Romance, Slice of Life, Supernatural",OVA,1,6.4,4.969230769230769
19575,Kobayashi ga Kawai sugite Tsurai!!,"Romance, School, Shoujo",OVA,2,6.4,4.460606060606061
6227,Lovedol: Lovely Idol OVA,"Comedy, Drama, Ecchi, Harem, Music",OVA,1,6.4,4.521739130434782
1503,Mahou Shoujo Pretty Sammy Specials,"Adventure, Comedy, Fantasy, Magic, Parody, Seinen",Special,7,6.4,4.65
1580,Mouryou Senki Madara,"Adventure, Demons, Shounen, Supernatural",OVA,2,6.4,5.380952380952381
749,Nanami-chan,"Comedy, Kids",TV,12,6.4,4.580645161290323
13681,Nekogami Yaoyorozu Specials,"Comedy, Seinen, Supernatural",Special,7,6.4,2.111111111111111
19731,Osamu to Musashi,"Adventure, Fantasy, Kids",Movie,1,6.4,4.5
3768,Play Ball,"Action, Shounen, Sports",TV,13,6.4,4.142857142857143
980,Rikujou Bouei-tai Mao-chan,"Comedy, Kids, Magic, Military, Sci-Fi",TV,26,6.4,4.666666666666667
11049,Shin Maple Town Monogatari: Palm Town-hen - Konnichiwa! Atarashii Machi,"Fantasy, Slice of Life",Movie,1,6.4,3.6666666666666665
1500,Teizokurei Daydream,"Comedy, Drama, Ecchi, Horror, Supernatural",OVA,4,6.4,5.264705882352941
10594,Tokimeki Tonight Recaps,"Comedy, Fantasy, Romance, Shoujo, Vampire",Special,2,6.4,2.6666666666666665
33247,Tsubasa to Hotaru (2016),"Romance, School, Shoujo",Special,3,6.4,3.3333333333333335
9566,Umi kara no Shisha,"Action, Mecha, Sci-Fi, Super Power",Movie,1,6.4,4.783783783783784
30751,Usavich Zero,Comedy,TV,13,6.4,6.0
4420,Vampiyan Kids: Pilot,"Action, Comedy, Kids, Vampire",Special,1,6.4,4.705882352941177
4591,Yoiko,"Comedy, School, Slice of Life",TV,20,6.4,5.023809523809524
1583,009-1,"Action, Mecha, Sci-Fi, Seinen",TV,12,6.39,5.0493421052631575
26189,Ai Tenshi Densetsu Wedding Peach Specials,"Adventure, Comedy, Magic, Romance, Shoujo",Special,2,6.39,2.9
15085,Amnesia,"Fantasy, Josei, Mystery, Romance",TV,12,6.39,5.049246683157184
7779,Andersen Monogatari (TV),"Drama, Fantasy, Kids",TV,52,6.39,5.75
7752,Bao Lian Deng,"Action, Adventure, Fantasy",Movie,1,6.39,3.3333333333333335
34173,Buddy Go! 2,"Comedy, Romance, Shoujo",Special,4,6.39,-1.0
14277,Chitose Get You!!,"Comedy, Romance, School, Seinen, Slice of Life",TV,26,6.39,5.0927152317880795
22733,Dragon Collection,"Fantasy, Shounen",TV,51,6.39,4.511627906976744
6062,Duel Masters Movie 2: Lunatic God Saga,"Action, Adventure, Comedy, Shounen",Movie,1,6.39,3.1538461538461537
8157,Gegege no Kitarou: Youkai Tokkyuu! Maboroshi no Kisha,"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,1,6.39,-1.0
3906,H. P. Lovecraft&#039;s The Dunwich Horror and Other Stories,Horror,OVA,1,6.39,3.8461538461538463
2281,Jikuu Tantei Genshi-kun,"Adventure, Comedy, Fantasy, Mystery, Sci-Fi, Shounen",TV,39,6.39,4.837579617834395
9748,Kaze wo Nuke!,Sports,OVA,1,6.39,1.6666666666666667
1591,Kujibiki♥Unbalance,"Comedy, Romance, School",TV,12,6.39,4.952941176470588
10755,Lupin tai Holmes,Mystery,Special,1,6.39,4.5
3475,Muramasa,"Historical, Horror, Martial Arts, Samurai",Movie,1,6.39,5.085365853658536
15881,Oniichan dakedo Ai Sae Areba Kankeinai yo ne! Specials,"Comedy, Ecchi",Special,6,6.39,4.333333333333333
31927,Phantom of the Kill: Zero kara no Hangyaku,"Action, Adventure, Fantasy",Movie,1,6.39,4.25
25365,Pokemon XY: Koukoku no Princess Diancie,"Comedy, Fantasy, Kids",Special,1,6.4,3.901098901098901
8840,Senkou no Night Raid: Yogen,"Action, Historical, Military, Super Power",Special,1,6.39,4.216049382716049
23433,Shin Strange+,"Comedy, Shoujo, Slice of Life",TV,12,6.39,4.974522292993631
25883,Taisei Kensetsu: Vietnam Noi Bai Kuukou,Drama,Special,1,6.39,5.162790697674419
2679,Teki wa Kaizoku: Neko-tachi no Kyouen,"Comedy, Sci-Fi",OVA,6,6.39,5.166666666666667
4533,Uchuu Kazoku Carlvinson,"Comedy, Fantasy, Sci-Fi",OVA,1,6.39,5.0588235294117645
9100,Umi Monogatari: Marin no Kore Naani?,Comedy,Special,4,6.39,3.8214285714285716
8249,Votoms Finder,"Action, Drama, Mecha, Military, Sci-Fi",OVA,1,6.39,4.385714285714286
12123,Yurumates 3D,"Comedy, Seinen, Slice of Life",TV,13,6.39,4.7040358744394615
6094,A Piece of Phantasmagoria,"Fantasy, Kids",OVA,15,6.38,5.090909090909091
13859,Accel World: Acchel World.,"Comedy, Sci-Fi",Special,8,6.38,4.632119514472456
17167,Akai Koudan Zillion Specials,"Adventure, Sci-Fi, Shounen",Special,3,6.38,3.0
2789,B-Densetsu! Battle Bedaman,"Adventure, Fantasy, Kids, Shounen",TV,52,6.38,4.407665505226481
2156,Bakugan Battle Brawlers,"Action, Fantasy, Game",TV,52,6.38,4.744016649323621
301,Cinderella Boy,"Action, Adventure, Comedy, Mystery",TV,13,6.38,4.6
13807,Corpse Party: Missing Footage,"Horror, School",OVA,1,6.38,4.5197811447811445
29165,Daitoshokan no Hitsujikai Picture Drama,"Comedy, Ecchi",Special,6,6.38,3.6315789473684212
32264,Dear Brave,"Music, Romance",Music,1,6.38,5.5
1337,Dororon Enma-kun,"Comedy, Demons, Fantasy, Horror, Shounen, Supernatural",TV,25,6.38,4.0
1344,Eightman After,"Action, Drama, Sci-Fi",OVA,4,6.38,4.235294117647059
24675,Future Card Buddyfight Recap,Game,Special,1,6.38,1.3333333333333333
16912,gdgd Fairies 2 Episode 0,"Comedy, Fantasy",Special,1,6.38,5.4
6271,Gendai Kibunroku Kaii Monogatari,Horror,OVA,1,6.38,-1.0
581,Honoo no Labyrinth,"Adventure, Comedy, Ecchi, Samurai",OVA,2,6.38,5.101226993865031
2523,Izumo: Takeki Tsurugi no Senki,"Adventure, Drama, Fantasy, Martial Arts, Romance, Supernatural",TV,12,6.38,4.89344262295082
10132,Jin Sheng Yuan,Music,Music,1,6.38,6.428571428571429
7170,Kataku,"Demons, Historical, Supernatural",Movie,1,6.38,5.25
23341,Mahouka Koukou no Rettousei: Yoku Wakaru Mahouka!,"Comedy, Magic",ONA,6,6.38,4.361363636363636
15717,Nagareboshi Lens Specials,"Romance, Shoujo",Special,3,6.38,4.583333333333333
19351,Nijiiro☆Prism Girl,"Comedy, Romance, School, Shoujo",OVA,4,6.38,5.166666666666667
9731,Nurarihyon no Mago Recaps,"Action, Demons, Shounen, Supernatural",Special,2,6.38,4.481481481481482
1547,Obake no Q-tarou,"Comedy, School, Slice of Life, Supernatural",TV,96,6.38,3.0
29511,Ongaku Shoujo,"Music, Slice of Life",Movie,1,6.38,4.821782178217822
3004,Saint Beast: Ikusen no Hiru to Yoru-hen,"Fantasy, Magic",OVA,2,6.38,4.38655462184874
1508,Sci-fi Harry,"Drama, Horror, Sci-Fi",TV,20,6.38,5.171875
5693,"Shinran-sama: Negai, Soshite Hikari",Historical,OVA,1,6.38,2.0
13175,Shiranpuri (Movie),"Drama, School",Movie,1,6.38,4.9421487603305785
6437,Sora wo Kakeru Shoujo Picture Drama,"Adventure, Comedy, Sci-Fi, Space",Special,9,6.38,4.280487804878049
3724,Taiko no Tatsujin,Game,TV,26,6.38,3.625
8214,Tekkamen wo Oe: &quot;d&#039;Artagnan Monogatari&quot; yori,"Action, Historical",Special,1,6.38,5.615384615384615
3512,Tenshi Nanka ja Nai,"Comedy, Drama",OVA,1,6.38,4.913043478260869
927,Transformers Superlink,"Adventure, Mecha, Sci-Fi, Shounen",TV,51,6.38,4.0
2700,Uchuu Kaizoku Mito no Daibouken: Futari no Joou-sama,"Action, Comedy, Sci-Fi",TV,13,6.38,4.1
30385,Valkyrie Drive: Mermaid,"Action, Ecchi, Fantasy, Shoujo Ai",TV,12,6.38,5.06721536351166
30445,"Wake Up, Girls! Deai no Kiroku: A Brief Recording",Music,OVA,1,6.39,2.6818181818181817
21595,Yu☆Gi☆Oh! Zexal Second: Iza! Saishuu Kessen e!! Special,"Action, Fantasy, Game, Shounen",Special,1,6.38,3.0952380952380953
28593,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. Specials,Comedy,Special,5,6.38,3.9411764705882355
454,.hack//Gift,"Comedy, Fantasy, Game",OVA,1,6.37,4.675581395348837
791,Arion,"Action, Adventure, Drama, Fantasy, Magic, Seinen",Movie,1,6.37,5.166666666666667
12581,Asa made Jugyou Chu!,"Comedy, Ecchi, Romance, School",OVA,1,6.37,4.867489711934156
9165,Attack No.1: Namida no Kaiten Receive,"Drama, Shoujo, Sports",Movie,1,6.37,2.0
4509,Captain Future: Kareinaru Taiyokei Race,"Action, Adventure, Sci-Fi",Special,1,6.37,3.3684210526315788
9935,Chocolat no Mahou,"Drama, Magic, Shoujo, Supernatural",OVA,13,6.37,3.4615384615384617
4014,Choujin Locke: Lord Leon,"Action, Sci-Fi, Super Power",OVA,3,6.37,4.5
2760,Densetsu Kyojin Ideon: Sesshoku-hen,"Drama, Mecha, Sci-Fi, Space",Movie,1,6.37,4.7254901960784315
4443,Duel Masters Charge,"Action, Adventure, Comedy, Shounen",TV,52,6.37,4.15625
10524,Duel Masters Victory,"Action, Adventure, Comedy, Shounen",TV,52,6.37,1.9090909090909092
4298,Futari no Joe,"Shounen, Sports",OVA,6,6.37,6.111111111111111
8149,Gegege no Kitarou (1968 Movie),"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,1,6.37,1.0
8533,Hana no Kage,"Demons, Drama, Historical, Romance",ONA,1,6.37,3.4
3175,Kaitei Choutokkyuu: Marine Express,"Action, Adventure, Comedy, Drama, Sci-Fi",Special,1,6.37,3.933333333333333
32503,"Kemeko Deluxe!: Izumi-chan, Fukenkou yo! (Kari)",Ecchi,Special,1,6.37,1.8
16149,Kick-Heart,"Comedy, Romance, Sports",Movie,1,6.37,5.246666666666667
17791,Kyoto Animation: Ikitaku Naru Omise-hen,Sci-Fi,Special,1,6.37,4.8977272727272725
23897,Lovely Movie: Itoshi no Muco,Slice of Life,TV,20,6.37,3.0
28179,Miss Monochrome: The Animation - Manager,"Comedy, Music, Slice of Life",OVA,1,6.37,4.370860927152318
32233,MitchiriNeko March,Music,Music,1,6.37,4.0
4614,Moero Arthur: Hakuba no Ouji,"Adventure, Drama, Historical, Romance",TV,22,6.37,4.833333333333333
9290,Moyashimon CGI Anime,"Comedy, School, Supernatural",OVA,1,6.37,3.793103448275862
7108,Shikabane Hime: Puchitto,Comedy,Special,1,6.37,4.544303797468355
835,Sister Princess: Re Pure,"Drama, Romance",TV,13,6.37,4.649746192893401
2714,Sotsugyou: Graduation,"Drama, School",OVA,2,6.37,4.666666666666667
8042,Taishou Yakyuu Musume. Specials,"School, Sports",Special,2,6.37,4.851851851851852
8011,Time Bokan Series: Gyakuten Ippatsuman,"Action, Comedy, Mecha, Sci-Fi",TV,58,6.37,3.857142857142857
5344,Time Bokan Series: Itadakiman,Mecha,TV,20,6.37,3.5714285714285716
2103,TO-Y,"Drama, Music, Shounen",OVA,1,6.37,5.021739130434782
