Score,Episodes,Duration_format,Genre_format,Producers_format,Studios_format,Name_format,Type_format,Source_format
6.44,1,82,18,98,482,1373,2,1
7.16,25,23,18,19,13,1374,0,1
6.48,24,24,18,2,270,1375,0,0
5.05,12,3,18,49,287,1376,0,3
6.16,1,24,18,163,57,1377,3,0
7.18,1,32,18,2,202,1378,1,3
7.02,1,47,18,6,482,1379,2,2
7.41,12,23,18,2,41,1380,0,1
5.32,1,47,18,83,154,1381,3,3
6.97,3,58,18,75,9,1382,3,1
5.7,12,23,18,178,128,1383,0,3
7.15,12,23,18,211,293,1384,0,2
6.02,3,45,18,20,75,1385,3,2
5.55,1,56,18,17,155,1386,3,2
5.23,1,37,18,17,25,1387,3,2
5.43,2,30,18,89,18,1388,3,2
6.33,26,25,18,35,202,1389,0,3
6.02,1,24,18,198,68,1390,4,2
6.63,12,24,18,2,198,1391,0,2
6.2,25,24,18,12,17,1392,0,0
7.8,1,110,18,115,90,1393,2,2
8.0,25,24,18,34,83,1394,0,1
6.0,12,24,18,43,96,1395,0,2
8.59,12,23,18,66,34,1396,0,2
6.7,51,24,18,12,270,1397,0,3
6.42,6,24,18,212,17,1398,0,3
6.07,4,27,18,58,17,1399,0,3
5.37,1,87,18,101,194,1400,2,3
6.54,3,45,18,41,213,1401,3,3
6.57,3,30,18,130,32,1402,3,3
6.45,3,52,18,213,32,1403,3,3
5.03,1,48,18,83,154,1404,3,3
6.55,12,24,18,2,200,1405,0,1
6.99,2,45,18,74,120,1406,2,1
6.54,1,100,18,214,74,1407,2,3
7.36,5,27,18,66,17,1408,0,3
7.18,3,45,18,98,482,1409,3,3
6.02,12,24,18,32,37,1410,0,3
7.78,13,23,18,34,482,1411,0,1
5.78,1,24,18,198,68,1412,4,2
5.94,6,30,18,23,156,1413,3,3
6.4,12,1,18,19,31,1414,4,3
7.33,24,24,18,19,13,1415,0,3
5.0,3,1,18,49,34,1416,1,0
8.08,1,111,18,19,52,1417,2,3
7.19,12,23,18,29,52,1418,0,3
7.02,1,1,18,215,362,1419,3,3
6.63,12,24,18,11,7,1420,1,3
5.0,1,24,18,9,1,1421,2,2
7.72,1,82,18,19,34,1422,2,3
5.83,1,50,18,28,482,1423,3,2
5.71,13,23,18,31,482,1424,0,1
7.71,12,25,18,11,8,1425,0,3
7.75,3,25,18,29,34,1426,3,1
6.12,13,24,18,210,482,1427,0,0
7.94,36,25,18,26,25,1428,0,3
7.41,24,24,18,104,420,1429,1,5
7.78,1,140,18,2,202,1430,2,3
7.05,4,34,18,133,32,1431,3,3
6.9,1,55,18,34,202,1432,3,0
7.13,13,24,18,216,38,1433,0,2
7.39,1,135,18,2,202,1434,2,3
7.84,24,24,18,19,13,1435,0,2
7.3,1,140,18,2,202,1436,2,3
7.21,5,37,18,7,17,1437,3,1
7.97,1,115,18,26,25,1438,2,3
7.21,3,22,18,9,18,1439,3,2
6.34,2,54,18,146,32,1440,3,3
7.36,13,25,18,6,482,1441,3,2
7.57,22,24,18,19,157,1442,0,3
6.97,3,45,18,7,158,1443,3,2
7.17,24,24,18,82,22,1444,0,3
7.7,11,22,18,19,22,1445,0,2
5.0,1,61,19,217,401,1446,2,2
6.87,16,23,19,11,18,1447,0,0
6.9,1,106,19,35,103,1448,4,2
5.0,1,25,19,217,159,1449,2,3
5.0,1,35,19,218,159,1450,2,3
6.07,1,40,19,7,202,1451,2,2
5.0,1,53,19,43,131,1452,2,3
6.7,13,24,19,219,482,1453,0,3
6.07,130,10,19,101,36,1454,0,2
7.66,1,99,19,12,482,1455,2,1
7.34,1,90,19,220,84,1456,2,0
6.97,1,100,19,12,279,1457,2,6
7.17,26,25,19,221,39,1458,3,2
6.19,4,28,19,222,47,1459,3,1
5.0,1,63,19,131,100,1460,2,3
7.13,1,49,19,12,214,1461,2,2
6.97,21,10,19,146,2,1462,0,0
5.0,1,49,19,101,331,1463,2,7
6.16,43,20,19,101,482,1464,0,3
5.0,26,5,19,101,323,1465,0,7
5.0,1,20,19,6,90,1466,2,2
7.23,52,24,19,115,87,1467,0,2
6.69,26,24,19,12,431,1468,0,2
5.0,2,45,19,7,36,1469,4,2
8.33,1,119,19,66,160,1470,2,3
5.0,2,45,19,7,36,1471,4,2
6.79,1,75,19,133,0,1472,2,2
6.72,97,24,19,51,279,1473,0,2
6.59,1,45,19,101,214,1474,2,1
5.0,12,5,19,223,36,1475,0,2
7.45,1,130,19,12,214,1476,2,2
5.33,1,119,19,146,161,1477,2,2
5.0,1,51,19,43,131,1478,2,3
7.04,55,24,19,35,4,1479,0,2
7.09,26,24,19,38,36,1480,0,1
7.04,109,24,19,69,36,1481,0,2
7.55,43,22,19,66,90,1482,0,2
6.44,1,67,19,35,36,1483,4,1
5.0,1,108,19,224,103,1484,2,7
6.17,1,79,19,98,482,1485,3,1
6.34,1,51,19,225,36,1486,2,3
5.0,26,25,19,2,25,1487,0,2
5.0,104,1,19,226,162,1488,0,3
7.47,224,23,19,21,214,1489,0,2
6.51,1,51,19,103,482,1490,3,2
7.12,52,25,19,101,25,1491,0,2
6.48,1,52,19,27,482,1492,2,7
6.32,1,50,19,225,36,1493,2,3
7.53,1,141,19,66,131,1494,2,3
7.15,26,25,19,101,1,1495,0,6
6.31,34,25,19,12,25,1496,0,2
4.62,1,86,19,18,71,1497,3,3
6.46,1,23,19,7,202,1498,2,2
5.0,1,30,19,134,112,1499,3,2
6.47,3,40,19,149,112,1500,3,1
5.0,26,23,19,90,163,1501,0,3
6.04,15,14,19,104,420,1502,1,2
6.09,1,3,19,36,90,1503,4,2
6.11,2,29,19,7,4,1504,3,2
6.51,26,20,19,227,77,1505,0,1
6.02,28,19,19,101,18,1506,0,3
7.04,39,25,19,2,36,1507,0,2
6.32,25,24,19,21,359,1508,0,2
6.78,1,84,19,145,26,1509,2,2
5.0,1,55,19,35,355,1510,4,1
6.53,48,15,19,29,4,1511,0,3
5.0,26,12,19,228,164,1512,0,0
6.78,1,26,19,12,214,1513,4,2
5.86,1,10,19,36,90,1514,4,7
5.73,1,14,19,27,19,1515,2,7
6.25,1,74,19,103,355,1516,2,2
7.12,12,23,19,11,18,1517,0,2
6.62,1,90,19,66,270,1518,2,1
6.01,50,23,19,229,81,1519,0,2
5.0,1,38,19,29,36,1520,3,2
5.0,26,5,19,101,323,1521,0,7
6.12,2,1,19,7,71,1522,3,2
5.0,25,24,19,12,112,1523,0,2
6.73,52,22,19,101,403,1524,0,1
6.97,1,70,19,101,214,1525,4,2
5.0,86,24,19,43,112,1526,0,2
6.5,49,23,19,78,202,1527,0,0
6.61,36,23,19,19,194,1528,0,2
5.0,40,13,19,78,170,1529,0,2
6.84,2,13,0,16,41,1530,4,3
5.0,22,25,0,43,25,1531,0,2
5.93,1,9,0,230,46,1532,4,2
7.7,23,23,0,101,165,1533,0,2
7.14,20,14,0,104,420,1534,1,5
7.8,2,22,0,48,93,1535,3,2
7.76,2,24,0,131,7,1536,3,2
7.6,1,121,0,19,13,1537,2,0
6.6,1,38,0,231,13,1538,2,2
7.74,13,23,0,16,51,1539,0,2
6.44,25,5,0,101,287,1540,0,2
5.0,1,75,0,60,18,1541,3,2
6.5,1,55,0,115,157,1542,3,2
7.49,12,24,0,18,18,1543,0,1
5.8,12,12,0,2,18,1544,0,3
6.66,1,23,0,12,270,1545,4,2
7.43,12,23,0,18,12,1546,0,2
5.0,39,25,0,232,166,1547,0,2
7.88,13,23,0,9,27,1548,0,2
7.93,10,16,0,233,287,1549,1,2
6.31,13,20,0,12,17,1550,0,0
6.74,1,5,0,230,32,1551,4,2
7.3,1,101,0,43,131,1552,2,2
7.87,1,15,0,20,27,1553,2,2
7.54,4,5,0,67,27,1554,4,2
5.0,10,4,0,90,119,1555,1,2
8.93,7,22,0,19,26,1556,0,1
7.35,2,11,0,179,165,1557,1,2
8.04,12,23,0,11,46,1558,0,2
5.99,1,2,0,6,167,1559,4,2
8.54,25,23,0,234,90,1560,0,2
6.37,13,13,0,177,420,1561,1,1
8.14,30,5,0,108,262,1562,1,1
7.37,1,24,0,83,168,1563,3,1
7.95,12,24,0,11,12,1564,0,2
8.11,11,23,0,19,13,1565,0,2
7.6,25,23,0,12,4,1566,0,2
7.35,1,5,0,67,27,1567,3,5
8.02,12,23,0,34,279,1568,0,2
7.2,2,5,0,235,112,1569,4,2
6.51,12,23,0,74,169,1570,0,1
5.74,12,23,0,236,64,1571,0,2
6.07,5,4,0,32,170,1572,4,2
6.0,12,3,0,237,171,1573,0,2
7.13,26,3,0,234,90,1574,0,2
6.18,6,2,0,10,170,1575,1,2
6.2,8,1,0,16,45,1576,4,2
6.52,12,24,0,34,172,1577,0,1
5.79,3,40,0,16,45,1578,4,2
8.74,12,24,0,19,13,1579,0,2
7.27,1,24,0,11,27,1580,4,2
8.08,12,24,0,12,87,1581,0,2
7.2,1,96,0,238,112,1582,2,3
3.47,1,5,0,32,173,1583,4,5
7.38,12,23,0,29,362,1584,0,3
5.79,12,3,0,115,174,1585,0,3
7.67,12,12,0,18,88,1586,0,2
7.15,1,24,0,35,112,1587,4,2
6.99,12,24,0,58,44,1588,0,0
5.84,13,3,0,34,171,1589,0,2
6.91,12,23,0,2,83,1590,0,0
5.0,23,24,0,35,4,1591,0,2
5.79,12,23,0,2,130,1592,0,5
7.26,12,24,0,58,88,1593,0,2
7.36,13,24,0,19,46,1594,0,2
5.85,36,25,0,74,175,1595,1,2
5.76,23,41,0,223,175,1596,1,1
7.42,11,23,0,239,33,1597,1,5
7.76,12,24,0,18,46,1598,0,2
5.27,4,8,0,240,22,1599,1,3
5.0,50,25,0,35,4,1600,0,2
7.95,1,27,0,48,25,1601,3,2
7.28,13,23,0,11,69,1602,0,0
6.86,1,24,0,11,27,1603,4,1
6.84,1,92,0,38,90,1604,4,2
7.28,13,3,0,241,52,1605,1,3
7.05,12,24,0,12,87,1606,0,2
5.98,1,24,0,242,4,1607,2,2
7.1,12,20,0,177,420,1608,1,3
8.78,26,24,0,19,26,1609,0,1
5.0,12,40,0,29,488,1610,1,3
7.3,10,24,0,18,27,1611,0,2
6.69,12,4,0,29,198,1612,0,2
6.4,12,24,0,9,93,1613,0,2
6.91,1,96,0,43,131,1614,2,2
7.11,2,25,0,2,202,1615,4,2
6.68,14,22,0,12,270,1616,0,0
5.85,12,15,0,243,488,1617,0,2
5.57,5,4,0,244,78,1618,3,2
7.29,12,24,0,20,7,1619,0,1
7.08,12,23,0,182,88,1620,0,2
7.51,1,24,0,11,362,1621,4,1
6.73,1,11,0,11,27,1622,3,1
7.28,1,55,0,2,31,1623,2,2
6.7,13,13,0,195,176,1624,1,1
5.0,9,24,0,202,177,1625,1,2
7.06,12,24,0,12,46,1626,0,2
8.28,25,24,0,11,93,1627,0,2
7.68,12,24,0,29,18,1628,0,2
7.22,12,23,0,11,151,1629,0,2
7.33,13,23,0,11,69,1630,0,3
7.5,1,97,0,10,36,1631,2,2
7.04,12,24,0,12,12,1632,0,5
6.59,114,3,0,12,477,1633,0,2
6.97,13,13,0,16,25,1634,0,2
7.09,12,24,0,19,13,1635,0,3
7.37,12,24,0,9,202,1636,0,2
7.87,1,25,0,11,93,1637,4,2
7.23,1,24,0,0,95,1638,3,1
7.46,12,3,0,108,287,1639,0,5
6.37,12,3,0,245,296,1640,0,2
5.0,102,3,0,2,162,1641,0,7
5.98,13,3,0,246,54,1642,0,3
6.67,3,30,0,247,276,1643,3,2
6.59,12,2,0,230,78,1644,0,5
7.3,10,23,0,11,12,1645,0,2
8.6,25,22,0,9,482,1646,0,2
7.16,1,26,0,248,135,1647,3,0
8.01,12,24,0,18,7,1648,0,2
7.63,7,2,0,11,362,1649,4,1
6.44,13,24,0,10,150,1650,0,1
6.44,8,3,0,249,164,1651,0,2
7.22,1,31,0,250,11,1652,4,2
5.0,26,5,0,206,388,1653,0,7
6.24,12,24,0,2,25,1654,0,1
7.29,1,24,0,67,44,1655,3,0
7.84,12,23,0,11,11,1656,0,2
6.52,12,23,0,18,211,1657,0,5
6.79,12,2,0,0,22,1658,0,2
6.46,3,27,0,83,112,1659,4,3
8.2,12,23,0,18,482,1660,0,1
5.0,36,23,0,35,4,1661,0,2
7.62,1,24,0,10,7,1662,3,3
6.78,14,4,0,32,168,1663,0,5
5.0,1,77,0,29,202,1664,2,2
6.55,63,25,0,69,39,1665,0,2
5.0,12,4,0,177,420,1666,1,3
8.29,11,24,0,19,13,1667,0,2
7.06,13,23,0,182,178,1668,0,0
6.91,22,23,0,19,87,1669,0,3
6.83,12,24,0,11,12,1670,0,2
7.3,12,24,0,18,78,1671,0,1
6.63,9,10,0,93,268,1672,4,2
5.88,13,4,0,12,17,1673,4,0
6.85,12,14,0,177,57,1674,1,3
8.33,25,23,0,18,7,1675,0,2
5.51,13,5,0,29,46,1676,4,1
6.03,1,11,0,251,179,1677,4,2
5.0,1,15,0,99,90,1678,4,2
7.78,1,53,0,146,52,1679,2,3
6.17,13,20,0,177,420,1680,1,5
6.6,12,23,0,34,171,1681,0,1
5.0,1,95,0,31,39,1682,4,2
7.44,12,23,0,2,46,1683,0,2
7.45,8,23,0,19,44,1684,0,2
6.96,12,23,0,34,12,1685,0,2
6.76,4,3,0,16,93,1686,4,2
6.21,1,42,0,9,26,1687,1,2
5.0,59,25,0,35,112,1688,0,2
5.0,50,25,0,82,202,1689,0,2
6.16,1,31,0,43,131,1690,2,2
7.78,12,24,0,29,10,1691,0,2
5.0,25,3,0,59,482,1692,0,2
7.39,1,28,0,16,78,1693,3,2
5.0,199,10,0,43,131,1694,0,2
6.62,12,4,0,12,198,1695,0,5
5.88,12,4,0,29,145,1696,0,5
6.47,10,3,0,252,55,1697,1,2
5.57,10,3,0,10,247,1698,0,2
7.71,13,14,0,104,420,1699,1,2
7.3,1,2,0,9,198,1700,1,2
6.62,12,13,0,10,180,1701,0,2
6.87,12,23,0,34,46,1702,0,2
7.95,1,50,0,20,27,1703,2,1
5.0,46,25,0,253,39,1704,0,2
5.0,283,5,0,35,39,1705,0,2
5.0,164,25,0,43,131,1706,0,2
6.53,1,2,0,19,26,1707,4,2
5.09,5,29,0,19,11,1708,4,2
7.22,10,24,0,0,14,1709,0,2
6.86,1,105,0,10,36,1710,2,2
5.97,48,5,0,24,181,1711,0,7
5.0,46,25,0,35,4,1712,0,3
5.0,8,6,0,254,182,1713,0,3
5.0,13,15,0,195,136,1714,0,1
8.08,9,23,0,10,18,1715,0,2
5.0,25,2,0,106,100,1716,0,2
7.58,12,24,0,12,11,1717,0,2
6.4,13,4,0,12,198,1718,0,3
6.0,12,3,0,0,66,1719,0,2
7.0,1,27,0,29,18,1720,3,2
6.92,1,39,0,11,32,1721,3,1
7.8,13,24,0,9,34,1722,0,2
7.02,12,24,0,29,27,1723,0,2
8.46,12,24,0,18,78,1724,0,1
7.88,13,24,0,7,7,1725,0,3
5.83,10,3,0,178,183,1726,1,2
5.96,12,4,0,174,184,1727,0,5
4.77,1,2,0,230,78,1728,4,5
7.28,93,23,0,12,270,1729,0,0
6.82,12,24,0,67,12,1730,0,1
7.3,12,24,0,12,293,1731,0,3
6.67,12,3,0,245,171,1732,0,2
6.82,1,56,0,2,399,1733,3,3
7.68,13,23,0,19,13,1734,0,2
6.75,12,2,0,0,22,1735,0,2
6.34,12,23,0,9,27,1736,0,2
8.38,23,23,0,35,34,1737,1,3
6.82,1,24,0,31,27,1738,4,2
5.71,1,1,0,35,25,1739,4,2
7.58,21,7,0,16,131,1740,0,2
7.38,1,20,0,4,90,1741,3,2
8.0,38,24,0,4,90,1742,0,2
8.23,13,24,0,65,18,1743,0,1
6.55,12,24,0,11,32,1744,0,1
7.08,1,10,0,242,10,1745,2,2
5.93,50,23,0,63,165,1746,0,3
7.79,1,92,0,115,90,1747,2,2
7.58,12,23,0,34,54,1748,0,2
7.35,13,24,0,31,27,1749,0,2
4.82,12,13,0,255,185,1750,0,3
8.1,2,23,0,19,26,1751,3,2
5.0,4,7,0,256,27,1752,4,2
5.0,4,6,0,256,27,1753,4,2
6.27,12,23,0,11,64,1754,0,2
6.45,1,9,0,257,13,1755,1,0
6.26,1,4,0,7,131,1756,4,2
6.58,12,24,0,236,17,1757,0,1
5.44,12,24,0,241,52,1758,1,3
7.38,12,23,0,11,80,1759,0,2
5.47,12,3,0,0,186,1760,0,2
6.3,20,22,0,12,270,1761,0,0
5.0,13,20,0,258,16,1762,0,2
7.78,24,24,0,22,18,1763,0,1
5.0,16,3,0,177,187,1764,1,3
7.88,13,24,0,11,69,1765,0,1
6.55,12,23,0,12,188,1766,0,2
7.4,12,3,0,177,487,1767,1,5
6.28,6,30,0,255,32,1768,3,3
7.36,13,23,0,19,169,1769,0,2
6.85,1,102,0,66,225,1770,2,0
5.0,6,1,0,259,100,1771,4,3
5.0,12,24,0,252,189,1772,1,2
7.12,1,24,0,31,32,1773,3,2
7.65,20,24,0,19,26,1774,0,2
8.21,1,106,0,35,112,1775,4,2
6.04,7,5,0,241,52,1776,1,3
8.35,12,24,0,11,12,1777,0,2
6.54,214,23,0,12,270,1778,0,0
7.24,10,24,0,34,14,1779,0,1
7.34,13,24,0,182,131,1780,0,2
5.89,12,23,0,2,150,1781,0,2
8.17,12,25,0,94,152,1782,0,2
7.26,10,24,0,0,95,1783,0,1
8.53,25,24,0,48,93,1784,0,2
7.27,1,22,0,65,13,1785,4,1
6.6,6,3,0,11,15,1786,4,1
6.29,12,23,0,4,27,1787,0,2
8.05,12,24,0,29,120,1788,0,2
6.42,3,24,0,19,13,1789,1,1
6.44,52,24,0,43,131,1790,0,2
5.0,1,2,0,101,190,1791,5,3
7.04,1,22,0,6,482,1792,3,2
5.94,12,24,0,260,93,1793,0,3
5.62,237,1,0,38,191,1794,0,2
7.38,12,11,0,178,192,1795,0,3
7.17,1,27,0,20,11,1796,3,2
6.18,9,11,0,19,13,1797,4,1
7.46,13,24,0,16,93,1798,0,2
6.78,12,23,0,6,33,1799,0,2
7.39,12,24,0,11,362,1800,0,3
7.91,25,24,0,4,52,1801,0,3
7.48,13,4,0,11,198,1802,0,5
6.31,12,3,0,116,66,1803,0,2
5.0,26,26,0,35,112,1804,0,2
6.31,6,3,0,7,2,1805,4,3
6.83,12,23,0,11,27,1806,0,2
7.56,12,24,0,11,362,1807,0,1
6.9,12,24,0,11,50,1808,0,1
8.11,24,24,0,19,52,1809,0,3
8.12,75,24,0,12,482,1810,0,2
6.0,8,3,0,236,193,1811,0,5
7.01,12,15,0,195,420,1812,1,1
8.96,1,110,0,19,202,1813,2,2
7.1,12,24,0,34,64,1814,0,1
7.82,13,24,0,16,12,1815,0,1
7.47,1,24,0,19,13,1816,4,0
7.46,12,24,0,34,482,1817,0,1
7.44,1,93,0,82,202,1818,2,3
6.54,13,3,0,67,194,1819,0,2
7.68,52,3,0,0,27,1820,0,2
6.23,6,2,0,12,4,1821,1,2
7.42,25,23,0,242,4,1822,0,2
5.0,12,6,0,261,108,1823,1,2
5.0,26,22,0,262,146,1824,0,3
7.27,1,24,0,242,4,1825,4,2
7.41,1,86,0,12,13,1826,2,2
7.18,1,24,0,19,44,1827,2,2
5.0,50,5,0,234,90,1828,0,3
5.0,12,5,0,177,187,1829,1,3
5.0,50,3,0,234,90,1830,0,3
5.81,9,44,0,111,175,1831,1,1
8.11,1,23,0,6,482,1832,4,2
5.0,45,25,0,69,98,1833,0,2
7.47,12,23,0,12,90,1834,0,2
8.28,12,24,0,12,202,1835,0,5
5.66,42,45,0,263,175,1836,1,2
6.68,13,3,0,0,171,1837,0,2
7.4,12,24,0,11,49,1838,0,1
8.21,24,24,0,18,93,1839,0,2
7.33,10,24,0,10,11,1840,0,2
7.22,37,25,0,43,131,1841,0,2
6.8,13,24,0,11,83,1842,0,2
7.98,13,24,0,19,18,1843,0,2
7.28,12,23,0,34,54,1844,0,1
6.92,12,24,0,2,148,1845,0,1
7.41,1,22,0,20,46,1846,3,2
5.7,1,23,0,236,64,1847,4,2
5.72,12,3,0,0,196,1848,0,5
5.0,10,4,0,29,100,1849,3,3
7.07,12,24,0,11,45,1850,0,2
7.32,1,23,0,19,169,1851,3,2
6.2,12,6,0,11,179,1852,0,2
8.15,25,24,0,11,93,1853,0,2
5.97,12,15,0,83,189,1854,0,3
7.07,12,24,0,12,2,1855,0,1
6.66,1,4,0,81,110,1856,1,0
8.18,11,24,0,19,26,1857,0,1
6.3,13,3,0,0,296,1858,0,2
5.0,13,2,0,233,100,1859,0,3
5.0,2,11,0,146,32,1860,3,3
8.52,99,24,0,19,13,1861,0,2
6.5,1,28,0,19,6,1862,3,2
7.26,11,24,0,19,32,1863,0,1
6.11,6,9,0,34,44,1864,4,1
6.49,12,23,0,11,195,1865,0,5
5.0,13,19,0,101,112,1866,0,7
6.64,25,3,0,43,349,1867,0,3
7.85,12,23,0,2,46,1868,0,2
6.3,26,3,0,43,349,1869,0,3
5.0,13,19,0,101,112,1870,0,7
5.0,16,19,0,101,112,1871,0,7
6.76,12,23,0,34,93,1872,0,2
6.64,12,25,0,11,78,1873,0,1
5.0,12,1,0,234,90,1874,0,3
6.13,1,29,0,58,51,1875,3,2
6.32,1,3,0,29,46,1876,4,2
6.44,1,71,0,12,270,1877,2,0
5.79,12,3,0,43,349,1878,4,3
5.6,1818,5,0,35,39,1879,0,3
5.0,34,24,0,43,112,1880,0,2
8.58,25,24,0,48,18,1881,0,2
5.0,52,15,0,2,90,1882,0,7
7.48,1,20,0,148,10,1883,3,2
5.0,4,5,0,264,196,1884,0,3
6.61,12,2,0,265,130,1885,0,2
5.0,1,1,0,182,197,1886,5,3
6.89,1,24,0,7,482,1887,3,2
7.27,52,24,0,108,262,1888,1,1
5.0,26,24,0,69,131,1889,0,2
6.92,1,8,0,148,10,1890,4,1
6.99,12,24,0,7,2,1891,0,3
7.51,12,25,0,29,32,1892,0,2
7.05,13,24,0,11,95,1893,0,1
6.51,10,24,0,0,2,1894,1,2
6.86,24,24,0,266,202,1895,0,3
7.02,3,24,0,66,17,1896,0,2
6.66,5,27,0,6,202,1897,3,1
7.41,12,23,0,12,18,1898,0,5
6.56,5,27,0,6,202,1899,3,1
7.86,24,24,0,11,93,1900,0,2
5.0,13,14,0,104,420,1901,1,5
5.0,100,13,0,39,18,1902,0,2
6.41,526,12,0,43,131,1903,0,2
5.0,51,22,0,12,170,1904,0,0
6.92,1,26,0,267,32,1905,3,1
5.47,7,6,0,236,17,1906,1,2
7.32,1,24,0,23,87,1907,3,2
7.41,25,23,0,34,69,1908,0,3
6.97,4,4,0,268,7,1909,1,2
5.24,4,3,0,269,194,1910,0,2
5.0,1,15,0,270,98,1911,3,2
5.0,50,10,0,12,477,1912,0,2
8.18,4,13,0,19,10,1913,3,0
7.88,12,24,0,48,7,1914,0,2
7.24,8,10,0,21,93,1915,4,2
8.34,1,24,0,67,5,1916,4,1
5.0,26,25,0,12,170,1917,0,2
5.0,20,5,0,177,198,1918,1,3
6.75,1,11,0,128,199,1919,3,1
6.98,1,25,0,128,18,1920,4,0
8.48,24,24,0,12,18,1921,0,2
7.51,12,23,0,271,41,1922,1,5
7.38,170,23,0,12,4,1923,0,2
7.56,10,24,0,34,27,1924,0,1
6.63,1,96,0,12,270,1925,2,0
6.97,11,2,0,19,88,1926,4,2
6.5,12,24,0,10,32,1927,0,1
7.08,1,98,0,12,270,1928,2,0
6.08,12,22,0,19,145,1929,0,1
8.23,1,93,0,35,152,1930,2,1
6.53,13,3,0,0,171,1931,0,2
6.88,1,23,0,271,41,1932,4,5
5.0,26,24,0,108,200,1933,1,2
5.0,50,24,0,272,162,1934,0,2
7.26,12,2,0,142,53,1935,1,2
5.0,1,24,0,273,18,1936,3,1
6.48,12,23,0,114,420,1937,0,2
5.0,1,4,0,89,93,1938,1,3
6.27,12,23,0,83,131,1939,0,2
7.87,1,1,0,10,51,1940,2,2
7.27,12,24,0,31,199,1941,0,1
7.98,24,24,0,26,11,1942,0,3
6.49,1,99,0,274,201,1943,2,3
7.47,1,87,0,21,93,1944,2,2
5.66,9,3,0,7,202,1945,4,2
6.68,1,27,0,61,168,1946,3,2
6.07,26,3,0,12,349,1947,0,2
5.0,8,5,0,101,206,1948,0,7
5.0,26,22,0,262,146,1949,0,3
6.37,13,1,0,275,175,1950,1,2
7.12,2,25,0,19,88,1951,3,2
7.22,12,24,0,11,18,1952,0,3
7.56,13,23,0,12,93,1953,0,2
5.78,12,3,0,49,90,1954,1,2
6.81,1,71,0,141,112,1955,2,3
6.45,25,25,0,43,112,1956,0,3
7.49,12,23,0,34,18,1957,0,3
6.56,1,14,0,256,202,1958,4,2
6.13,4,2,0,11,90,1959,4,2
6.69,13,3,0,237,171,1960,0,2
5.0,1,1,0,233,100,1961,1,3
5.0,26,25,0,12,36,1962,0,1
7.36,12,24,0,11,27,1963,0,2
5.88,13,7,0,233,93,1964,0,2
6.86,12,23,0,9,151,1965,0,2
7.34,1,82,0,238,112,1966,2,3
6.11,12,3,0,237,171,1967,0,2
6.22,1,45,0,10,49,1968,4,2
8.6,13,23,0,19,113,1969,0,2
7.36,12,23,0,19,13,1970,0,2
7.96,12,23,0,19,7,1971,0,3
7.8,1,105,0,20,93,1972,2,1
7.46,12,24,0,19,44,1973,0,2
6.31,10,23,0,34,293,1974,0,2
6.43,12,30,0,83,130,1975,1,1
5.0,4,11,0,276,100,1976,4,3
5.0,1,10,0,75,90,1977,4,2
6.87,13,24,0,29,18,1978,0,2
7.97,12,24,0,11,27,1979,0,2
7.33,12,23,0,10,78,1980,0,1
5.0,104,5,0,277,23,1981,0,2
6.6,13,2,0,74,64,1982,1,2
5.76,1,3,0,0,196,1983,4,5
5.0,12,14,0,177,57,1984,1,3
5.53,23,1,0,29,100,1985,4,3
6.92,12,23,0,7,2,1986,0,3
7.44,13,24,0,31,32,1987,0,1
7.79,2,24,0,19,26,1988,4,2
7.94,12,24,0,19,26,1989,0,2
5.54,1,3,0,0,68,1990,4,2
5.0,51,5,0,266,0,1991,0,2
7.07,25,24,0,101,11,1992,0,2
8.27,12,23,0,2,172,1993,0,2
5.0,12,24,0,101,18,1994,0,2
5.22,8,3,0,278,162,1995,0,2
7.14,12,23,0,83,130,1996,0,1
5.0,1,82,0,279,202,1997,2,2
5.14,13,3,0,0,27,1998,0,0
7.3,12,23,0,34,304,1999,0,2
6.67,12,2,0,0,68,2000,0,2
7.72,2,23,0,23,87,2001,3,2
6.33,12,24,0,11,38,2002,0,0
6.0,13,3,0,246,54,2003,0,3
6.61,12,2,0,0,22,2004,0,2
7.65,1,70,0,178,109,2005,3,1
6.7,12,23,0,18,18,2006,0,5
7.54,20,5,0,67,27,2007,1,5
7.0,12,8,0,280,202,2008,0,2
6.48,6,3,0,11,2,2009,4,2
5.32,12,5,0,128,25,2010,0,2
7.24,12,24,0,58,18,2011,0,1
6.23,12,4,0,12,72,2012,0,5
6.08,12,4,0,281,148,2013,0,5
6.68,20,3,0,11,12,2014,1,2
5.0,20,24,0,106,36,2015,0,3
5.0,20,1,0,35,46,2016,0,0
6.51,2,24,0,2,18,2017,4,0
5.0,6,3,0,282,203,2018,3,3
7.05,12,24,0,12,87,2019,0,2
6.4,13,3,0,0,296,2020,0,2
8.04,13,24,0,12,90,2021,0,2
7.77,12,24,0,11,362,2022,0,1
7.06,13,23,0,19,13,2023,0,1
7.36,6,23,0,283,17,2024,3,5
7.21,25,24,0,2,11,2025,0,0
7.35,12,23,0,0,46,2026,0,1
8.07,13,24,0,31,11,2027,0,1
7.11,10,24,0,11,12,2028,0,2
5.65,21,2,0,29,100,2029,4,3
7.56,11,23,0,19,113,2030,0,1
6.34,1,26,0,32,170,2031,3,2
6.7,1,24,0,2,78,2032,3,1
6.11,1,12,0,233,399,2033,2,2
7.4,12,24,0,31,199,2034,0,1
6.77,66,23,0,35,112,2035,0,2
7.56,10,23,0,20,95,2036,0,1
