Score,Episodes,Duration_format,Genre_format,Producers_format,Studios_format,Name_format,Type_format,Source_format
6.63,8,26,0,58,295,1373,2,1
6.6,26,25,0,21,14,1374,0,1
6.19,42,25,0,23,14,1375,0,1
6.69,3,27,10,107,89,1376,2,2
6.02,1,28,10,114,333,1377,2,0
7.77,12,24,0,12,23,1378,0,1
6.6,26,24,1,2,20,1379,0,0
7.2,1,25,0,83,103,1380,2,1
6.2,6,25,4,0,206,1381,2,8
7.22,12,5,0,0,42,1382,0,1
6.24,12,25,3,190,29,1383,0,2
5.41,3,30,0,10,90,1384,2,0
5.72,4,22,0,58,64,1385,2,1
5.48,2,30,3,189,93,1386,2,2
7.16,45,24,3,23,56,1387,0,1
7.52,53,25,3,0,14,1388,0,5
6.32,13,24,0,83,51,1389,0,1
7.36,43,24,3,3,14,1390,0,5
7.63,40,23,3,3,14,1391,0,6
7.56,22,23,3,8,5,1392,0,1
8.02,1,30,2,2,73,1393,2,1
6.44,12,24,0,156,5,1394,0,0
7.05,26,25,0,56,103,1395,0,5
8.14,25,24,1,21,206,1396,0,0
7.73,52,25,1,2,206,1397,0,0
7.13,1,24,0,37,4,1398,3,1
5.14,1,47,1,69,78,1399,2,1
7.64,1,50,1,6,26,1400,1,4
7.67,1,100,0,91,182,1401,1,1
6.91,13,25,3,20,9,1402,0,2
7.46,22,25,4,8,15,1403,0,0
6.7,54,24,1,21,206,1404,0,0
7.15,13,25,0,8,42,1405,0,1
6.65,12,24,1,33,16,1406,0,4
7.02,26,24,4,81,1,1407,0,0
7.9,12,24,0,20,19,1408,0,1
6.01,1,79,0,1,59,1409,2,0
7.46,26,25,1,43,2,1410,0,1
6.64,130,10,17,191,3,1411,0,5
7.93,26,24,3,56,182,1412,0,5
6.6,26,23,1,2,147,1413,0,5
5.48,1,71,1,186,214,1414,2,5
7.86,1,102,3,3,14,1415,1,5
7.06,26,25,3,56,103,1416,0,5
6.21,6,25,0,100,182,1417,2,5
8.31,3,30,1,11,15,1418,2,1
6.6,31,24,1,1,15,1419,0,28
6.87,25,23,1,5,182,1420,0,1
6.69,1,119,1,0,206,1421,1,0
6.6,2,57,1,72,206,1422,2,4
6.12,12,28,1,5,3,1423,2,4
6.36,1,67,1,5,21,1424,2,1
6.63,22,23,6,83,8,1425,0,1
6.64,26,24,1,192,8,1426,0,1
6.93,33,7,0,9,5,1427,0,1
5.33,25,25,0,2,182,1428,0,28
6.83,1,131,1,72,206,1429,1,1
6.1,24,8,0,8,10,1430,0,1
6.82,1,27,0,28,63,1431,2,0
5.77,18,3,0,6,182,1432,0,0
4.92,2,28,0,193,1,1433,2,1
6.44,3,10,18,0,15,1434,1,0
7.13,1,56,1,58,44,1435,2,1
5.09,2,28,1,5,6,1436,2,1
7.3,12,24,0,12,1,1437,0,3
6.94,1,110,1,9,94,1438,1,0
7.11,193,26,1,194,236,1439,0,1
6.71,40,25,0,195,14,1440,0,0
6.92,1,107,3,3,14,1441,3,1
7.94,6,23,0,15,36,1442,2,1
7.76,1,90,3,2,236,1443,1,5
5.88,3,37,1,31,1,1444,2,1
7.3,1,85,3,196,95,1445,1,0
6.89,52,24,4,2,206,1446,0,0
8.07,1,100,1,19,96,1447,1,0
7.87,24,23,0,44,51,1448,0,1
5.23,1,75,1,48,97,1449,1,0
6.56,52,25,0,2,182,1450,0,6
7.47,1,5,0,1,182,1451,14,1
6.86,26,24,1,49,48,1452,0,1
5.83,5,29,1,0,142,1453,2,1
6.08,13,24,7,49,35,1454,0,0
5.66,2,27,1,52,90,1455,2,28
5.47,2,35,1,1,182,1456,2,1
6.68,51,25,1,2,99,1457,0,1
7.61,24,24,1,47,1,1458,0,4
6.28,52,22,2,2,14,1459,0,1
6.65,25,25,1,7,4,1460,0,0
6.49,50,24,2,197,20,1461,0,0
7.36,52,23,0,2,183,1462,0,6
6.65,52,25,0,2,183,1463,0,0
7.03,52,24,0,2,183,1464,0,6
7.02,41,24,0,22,206,1465,0,0
6.9,43,24,1,7,123,1466,0,28
6.16,45,5,0,52,98,1467,0,10
6.01,50,5,0,11,3,1468,0,10
7.2,52,25,2,4,14,1469,0,8
6.73,52,25,2,2,99,1470,0,8
7.93,23,23,3,3,14,1471,0,5
7.12,51,24,3,97,100,1472,0,1
5.6,2,42,0,78,1,1473,2,5
5.45,2,28,0,78,1,1474,2,5
6.5,1,20,2,198,6,1475,3,28
7.26,1,90,0,4,6,1476,1,28
7.53,1,141,5,18,30,1477,1,0
6.86,4,28,10,121,89,1478,2,1
5.12,2,30,10,40,67,1479,2,2
6.98,2,30,10,121,76,1480,2,2
6.17,1,30,10,138,89,1481,2,2
6.15,1,35,10,24,89,1482,2,2
6.8,2,30,10,107,57,1483,2,2
7.45,1,92,0,25,3,1484,1,1
7.89,1,101,2,18,124,1485,1,0
7.19,1,23,19,21,5,1486,3,4
7.38,34,24,0,12,295,1487,0,1
8.91,25,24,1,0,206,1488,0,0
7.1,66,25,0,125,101,1489,0,1
6.6,63,25,0,59,103,1490,0,1
7.01,40,24,3,3,14,1491,0,5
6.42,1,75,3,199,102,1492,1,5
6.75,47,24,6,2,206,1493,0,0
6.23,3,30,0,40,67,1494,2,2
8.67,47,24,1,200,56,1495,0,1
7.43,51,24,0,2,22,1496,0,1
7.95,12,24,3,60,19,1497,0,2
7.21,13,25,3,8,103,1498,0,2
7.33,24,24,3,12,1,1499,0,2
6.72,1,24,3,0,147,1500,2,28
7.07,24,24,7,11,182,1501,0,1
6.64,50,23,0,3,171,1502,0,1
6.12,2,30,10,40,67,1503,2,2
6.82,51,22,14,16,20,1504,0,0
7.39,13,23,0,137,73,1505,0,3
6.28,3,30,8,201,57,1506,2,1
7.08,1,87,16,36,6,1507,1,28
8.08,1,32,0,202,206,1508,3,1
6.46,2,26,10,40,67,1509,2,0
7.12,2,32,2,0,295,1510,1,0
7.69,13,24,0,20,10,1511,0,1
6.73,13,26,3,61,4,1512,0,1
6.74,25,23,4,21,5,1513,0,1
8.27,13,24,2,10,15,1514,0,4
5.06,12,5,0,20,16,1515,4,2
6.69,13,25,2,203,73,1516,0,28
4.62,1,86,5,10,78,1517,2,0
7.35,13,24,1,58,44,1518,2,0
6.56,2,30,8,40,67,1519,2,2
5.21,1,45,3,10,78,1520,2,4
7.62,25,23,0,25,182,1521,0,1
7.34,26,24,0,19,38,1522,0,1
6.84,13,25,0,25,4,1523,0,1
7.71,2,112,7,25,182,1524,3,1
6.88,1,1,3,44,182,1525,1,1
6.96,1,48,3,17,182,1526,2,1
6.78,1,48,3,17,182,1527,2,1
7.22,23,24,0,9,5,1528,0,1
7.59,11,23,0,18,367,1529,0,1
8.28,26,23,9,5,182,1530,0,1
7.25,330,25,0,23,30,1531,0,1
6.26,1,30,14,25,182,1532,2,1
7.23,52,24,5,44,181,1533,0,6
6.36,2,37,11,60,73,1534,2,2
6.28,1,59,1,199,214,1535,1,5
8.12,1,90,1,71,214,1536,1,5
6.52,47,24,0,23,295,1537,0,1
6.63,52,23,1,3,236,1538,0,1
5.82,2,30,10,107,57,1539,2,2
6.39,35,24,1,155,20,1540,0,6
7.17,50,25,0,204,51,1541,0,0
7.14,52,24,1,36,162,1542,0,1
6.29,2,30,8,107,104,1543,2,1
6.38,2,30,8,40,67,1544,2,0
6.82,23,23,0,36,3,1545,0,1
6.26,3,26,0,56,367,1546,2,1
6.69,103,10,0,9,30,1547,0,1
6.05,1,2,1,78,47,1548,2,6
6.57,58,23,1,2,19,1549,0,1
6.63,3,30,0,137,10,1550,2,1
7.21,1,26,1,6,105,1551,1,0
7.21,2,26,11,66,15,1552,2,0
7.3,1,122,3,205,15,1553,1,5
7.6,2,24,0,125,63,1554,3,1
8.25,13,24,0,9,15,1555,0,1
7.65,12,24,0,17,5,1556,0,1
6.42,51,23,1,4,20,1557,0,28
7.18,2,30,10,121,89,1558,2,2
5.93,2,30,10,107,57,1559,2,2
6.27,52,25,0,2,3,1560,0,6
6.07,1,95,1,17,182,1561,1,5
6.03,1,44,3,17,182,1562,1,5
7.17,34,24,0,44,51,1563,0,1
6.51,49,25,0,9,106,1564,0,1
6.13,47,22,6,3,83,1565,0,1
6.08,1,42,1,169,63,1566,2,1
7.04,109,24,5,4,14,1567,0,1
7.07,1,43,0,23,4,1568,3,0
5.78,1,47,1,122,182,1569,2,0
7.54,2,24,0,12,19,1570,3,3
6.36,12,23,1,137,190,1571,0,2
8.08,6,18,4,113,50,1572,4,0
6.52,2,30,10,107,107,1573,2,2
6.95,2,24,0,0,11,1574,3,1
5.92,26,22,3,197,20,1575,0,0
6.62,5,22,0,75,68,1576,0,1
5.8,1,81,1,100,214,1577,1,5
6.62,52,23,0,2,60,1578,0,1
7.01,2,27,0,104,108,1579,2,1
7.33,35,23,0,3,295,1580,0,1
6.03,1,47,1,25,1,1581,2,0
7.11,1,24,0,20,26,1582,3,0
7.11,1,95,1,55,4,1583,1,0
7.13,1,90,1,17,4,1584,1,0
7.35,13,24,0,20,13,1585,0,1
8.24,26,24,0,26,49,1586,0,1
7.93,13,25,0,20,19,1587,0,1
7.18,13,25,0,12,2,1588,0,2
7.19,12,25,0,18,4,1589,0,28
7.16,13,25,1,41,42,1590,0,1
6.28,38,26,0,8,25,1591,2,0
7.27,2,48,6,18,295,1592,3,1
7.28,12,25,4,206,313,1593,2,0
5.91,1,67,4,1,3,1594,1,0
7.14,1,93,1,0,80,1595,1,28
7.12,13,23,3,0,15,1596,0,0
6.67,39,21,4,2,14,1597,0,0
7.22,137,24,0,36,295,1598,0,1
6.71,46,24,0,36,295,1599,0,1
6.63,15,7,1,21,206,1600,2,0
8.53,13,24,2,2,73,1601,0,1
7.16,10,24,0,21,5,1602,0,1
7.06,12,24,11,4,16,1603,0,2
7.08,40,25,4,21,206,1604,0,0
7.0,74,25,0,3,295,1605,0,1
6.91,52,23,0,26,46,1606,0,0
6.28,37,23,1,2,206,1607,0,0
6.95,4,29,3,207,44,1608,2,2
7.22,24,24,2,17,16,1609,0,4
6.34,1,58,1,12,23,1610,2,0
6.53,48,24,1,156,206,1611,0,0
6.71,1,21,3,48,5,1612,1,6
5.62,1,25,0,12,18,1613,2,2
6.09,5,30,0,107,57,1614,2,2
7.16,42,24,3,59,14,1615,0,1
7.32,6,45,1,137,8,1616,0,0
6.88,24,25,0,17,22,1617,0,0
7.05,2,23,1,7,8,1618,3,1
7.38,12,25,0,8,44,1619,0,4
6.92,13,23,1,21,5,1620,0,1
6.13,26,24,1,9,54,1621,0,0
7.13,26,22,1,5,15,1622,0,0
6.58,26,23,1,6,86,1623,0,0
7.52,20,23,6,23,295,1624,0,1
8.15,24,26,1,71,214,1625,2,5
6.7,2,29,0,104,2,1626,2,1
6.54,3,23,1,21,109,1627,0,1
5.81,3,30,2,0,31,1628,2,0
6.22,95,25,0,2,3,1629,0,1
6.94,24,23,1,208,4,1630,0,0
7.01,50,24,0,2,51,1631,0,1
6.94,2,23,0,68,31,1632,3,1
7.49,12,24,3,12,1,1633,0,0
7.12,1,30,0,25,1,1634,2,1
5.93,2,30,10,114,333,1635,2,0
6.37,50,25,1,209,20,1636,0,6
7.05,1,97,1,172,7,1637,1,28
6.32,4,45,1,8,214,1638,2,1
7.49,4,29,0,47,44,1639,3,0
7.07,26,24,0,25,8,1640,0,1
7.03,13,24,3,6,5,1641,0,1
6.59,12,24,0,19,73,1642,0,1
7.6,1,14,2,49,2,1643,3,4
7.24,12,25,0,47,88,1644,0,4
7.56,24,24,0,61,63,1645,0,1
6.91,47,24,1,156,206,1646,0,0
6.47,1,106,3,23,51,1647,1,5
6.97,21,10,5,64,8,1648,0,28
6.85,13,20,2,15,258,1649,0,0
6.46,12,24,0,10,8,1650,0,4
6.87,48,24,1,156,206,1651,0,0
6.16,1,30,0,25,51,1652,2,1
5.13,2,30,11,91,3,1653,2,28
5.57,2,46,1,173,23,1654,2,0
6.66,2,27,10,188,90,1655,2,2
6.16,3,24,10,146,23,1656,2,2
7.76,373,25,0,3,127,1657,0,1
6.45,61,24,0,3,3,1658,0,1
7.42,12,27,10,121,89,1659,2,1
6.89,52,24,4,99,14,1660,0,0
7.2,30,26,0,75,206,1661,0,1
5.64,4,24,10,173,23,1662,2,0
6.31,34,25,5,2,171,1663,0,1
7.92,25,24,1,0,22,1664,0,0
6.94,2,30,1,66,37,1665,2,1
6.14,49,25,2,97,206,1666,0,28
7.28,26,24,0,12,11,1667,0,4
6.79,51,25,1,58,295,1668,0,1
6.12,1,30,10,40,67,1669,2,2
7.88,51,24,0,6,0,1670,0,1
7.22,3,29,0,66,27,1671,2,2
7.2,26,24,1,61,110,1672,0,2
5.43,1,27,1,16,181,1673,2,0
7.71,1,90,1,92,25,1674,1,1
7.84,13,24,0,6,19,1675,0,3
5.25,2,26,1,10,1,1676,2,1
7.48,12,23,0,3,15,1677,0,5
7.09,13,23,7,20,103,1678,0,4
6.85,13,24,0,210,68,1679,0,2
7.03,12,25,0,137,182,1680,0,1
5.57,1,59,1,71,63,1681,2,1
7.23,13,24,0,12,9,1682,0,2
6.73,2,30,10,121,89,1683,2,1
6.18,52,24,1,2,44,1684,0,0
6.58,3,28,11,42,23,1685,2,1
6.07,4,2,2,12,19,1686,14,1
7.44,5,30,0,10,5,1687,2,2
6.95,24,23,1,149,4,1688,0,1
6.97,12,24,0,30,16,1689,0,4
7.29,26,24,0,68,1,1690,0,1
6.99,24,24,1,21,2,1691,0,1
5.34,1,36,1,211,111,1692,2,1
8.08,28,26,1,100,42,1693,2,5
7.0,12,24,1,19,4,1694,0,0
7.1,25,23,1,142,171,1695,0,0
6.88,50,24,0,2,3,1696,0,1
7.57,22,22,1,82,0,1697,0,1
5.8,2,30,7,107,57,1698,2,1
7.12,48,24,1,59,295,1699,0,0
8.17,12,24,4,5,182,1700,0,0
8.14,12,13,0,91,40,1701,2,1
5.98,2,30,10,107,57,1702,2,2
6.9,11,25,7,3,295,1703,0,1
7.65,26,24,7,6,5,1704,0,0
7.53,25,24,0,0,103,1705,0,1
6.95,3,45,3,18,56,1706,2,1
6.46,6,30,0,10,15,1707,2,0
5.97,30,20,0,6,1,1708,0,28
6.94,1,93,0,23,30,1709,1,1
6.35,2,29,8,212,112,1710,2,2
6.82,1,65,2,213,295,1711,1,8
5.91,1,19,0,12,18,1712,2,2
5.85,1,33,1,44,20,1713,1,6
6.8,39,24,2,2,14,1714,0,1
6.13,13,24,1,214,45,1715,0,1
6.99,5,29,10,188,90,1716,2,2
5.86,2,35,0,214,182,1717,2,1
7.84,1,61,1,215,26,1718,1,4
8.07,1,59,1,215,26,1719,1,4
8.35,1,112,1,19,96,1720,1,0
7.59,1,96,1,19,96,1721,1,0
5.99,1,48,0,83,3,1722,2,1
6.19,2,30,7,107,57,1723,2,1
6.48,69,25,0,7,83,1724,0,1
6.01,36,25,6,3,224,1725,0,1
4.31,1,30,1,141,10,1726,2,28
6.52,28,25,1,3,14,1727,0,1
6.58,26,25,3,14,14,1728,0,5
6.73,52,22,5,26,264,1729,0,5
7.7,104,3,0,2,182,1730,0,1
7.51,1,113,0,25,295,1731,1,1
6.42,91,24,0,92,171,1732,0,0
7.32,26,22,4,5,182,1733,0,1
7.29,5,35,0,13,8,1734,3,1
6.46,52,23,20,181,20,1735,0,0
5.73,13,25,3,2,101,1736,0,0
5.98,1,45,0,1,182,1737,2,1
6.33,52,25,1,216,113,1738,0,5
8.15,3,29,0,6,44,1739,3,4
7.94,52,25,4,2,34,1740,0,1
4.81,1,42,0,44,78,1741,2,1
5.98,2,30,10,217,93,1742,2,0
7.31,3,30,10,107,114,1743,2,2
6.82,2,28,10,107,57,1744,2,2
8.11,25,24,1,14,206,1745,0,0
7.65,1,80,1,43,2,1746,2,1
6.25,39,24,1,23,295,1747,0,0
6.48,26,25,1,0,0,1748,0,0
7.11,4,29,10,121,76,1749,2,1
6.64,2,29,10,218,107,1750,2,2
6.85,2,30,10,107,115,1751,2,2
7.05,1,110,0,44,56,1752,1,1
6.29,64,25,0,14,56,1753,0,1
7.32,13,23,0,6,86,1754,0,1
6.15,13,5,0,219,15,1755,4,5
7.42,154,24,1,7,127,1756,0,1
7.46,13,24,0,6,86,1757,0,1
6.27,1,44,1,31,1,1758,2,1
5.73,1,14,5,48,97,1759,1,10
6.77,6,22,0,54,40,1760,2,0
6.12,2,30,10,107,57,1761,2,1
6.14,4,40,17,220,116,1762,2,0
6.77,2,27,8,121,76,1763,2,1
6.45,50,25,1,3,171,1764,0,0
7.32,2,25,0,11,123,1765,2,1
5.39,1,24,17,221,72,1766,2,0
7.06,12,22,0,3,14,1767,0,1
6.93,1,96,1,4,6,1768,1,28
6.21,1,17,0,66,37,1769,2,28
7.34,51,24,0,2,49,1770,0,1
7.54,50,24,1,2,313,1771,0,1
6.69,52,22,2,2,103,1772,0,9
6.75,51,24,0,159,31,1773,0,0
6.65,39,20,1,2,258,1774,0,28
8.01,7,23,0,7,36,1775,2,1
7.1,12,5,0,0,5,1776,0,1
8.0,1,25,3,8,79,1777,3,2
7.13,12,23,0,6,12,1778,0,1
6.84,26,24,4,11,42,1779,0,4
6.53,1,66,3,3,295,1780,3,5
6.79,1,29,0,49,6,1781,3,28
8.33,13,24,3,6,44,1782,0,1
7.01,1,23,0,12,182,1783,3,1
6.07,3,20,21,31,51,1784,2,6
7.85,22,22,1,3,24,1785,0,0
6.98,6,12,1,222,182,1786,2,6
7.97,1,90,0,223,182,1787,1,1
8.17,1,112,0,6,47,1788,1,0
5.64,24,3,0,0,8,1789,4,0
6.42,26,23,3,224,295,1790,0,5
7.36,3,30,3,213,295,1791,2,0
5.5,1,35,0,1,63,1792,2,0
6.82,13,24,1,11,147,1793,0,1
7.08,1,24,0,0,5,1794,3,1
7.88,2,30,0,63,4,1795,2,1
6.51,7,5,0,12,1,1796,3,0
7.69,26,24,1,6,0,1797,4,0
8.96,24,24,0,8,79,1798,0,2
7.57,1,23,0,6,0,1799,3,0
7.35,24,24,1,225,16,1800,0,4
7.4,26,25,3,226,123,1801,0,6
7.04,25,23,2,6,15,1802,0,28
7.73,25,24,0,2,1,1803,0,1
7.11,3,23,0,227,88,1804,2,1
6.78,12,24,1,137,23,1805,0,1
6.56,51,20,0,2,3,1806,0,28
5.89,1,105,3,100,182,1807,1,0
6.33,25,23,0,2,35,1808,0,1
6.1,1,30,3,20,16,1809,2,2
6.98,13,24,0,25,4,1810,0,1
8.24,25,24,0,49,1,1811,0,4
6.68,39,23,1,224,295,1812,0,0
5.93,12,24,1,172,182,1813,0,6
7.9,1,46,1,215,26,1814,1,4
8.56,1,114,1,215,26,1815,1,4
5.88,100,10,0,2,117,1816,0,1
6.84,26,24,1,2,0,1817,0,0
5.79,2,20,10,228,57,1818,2,2
7.1,2,30,10,40,118,1819,2,2
6.5,6,1,0,17,51,1820,3,1
6.68,13,1,0,229,272,1821,0,0
7.23,91,25,0,6,51,1822,0,6
7.23,14,24,0,17,79,1823,0,4
6.98,13,25,2,143,15,1824,0,28
7.29,1,92,1,6,3,1825,1,1
6.19,52,21,0,83,31,1826,0,0
7.82,1,116,0,83,103,1827,1,1
7.82,1,42,0,10,79,1828,2,3
8.17,11,23,0,3,1,1829,0,1
7.29,12,23,3,47,73,1830,0,1
6.01,3,30,3,10,214,1831,2,1
6.71,4,28,3,186,214,1832,2,1
6.53,39,24,1,3,295,1833,0,1
6.17,2,24,10,221,72,1834,2,1
5.66,1,18,10,218,57,1835,2,0
6.24,1,30,10,107,57,1836,2,1
5.28,1,30,10,217,45,1837,2,1
6.58,23,23,1,197,171,1838,0,0
6.5,50,25,0,2,56,1839,0,0
5.98,2,50,1,92,14,1840,2,1
6.87,7,15,11,64,63,1841,4,0
6.42,50,24,0,21,206,1842,0,0
6.18,3,30,0,100,15,1843,2,1
6.84,12,24,0,9,11,1844,0,1
7.14,13,24,1,61,22,1845,0,1
7.26,13,24,0,230,14,1846,0,1
6.08,2,30,10,114,333,1847,2,2
8.57,1,125,1,6,47,1848,1,0
7.24,13,24,1,20,9,1849,0,1
7.11,26,25,12,231,10,1850,0,0
6.3,20,12,0,9,3,1851,0,1
7.62,1,117,1,0,206,1852,2,0
6.82,4,30,10,121,119,1853,2,1
6.67,2,30,10,107,89,1854,2,2
7.29,12,24,1,47,182,1855,0,1
6.94,1,1,1,21,206,1856,3,1
6.09,2,33,8,218,72,1857,2,2
7.44,24,23,1,137,1,1858,0,4
6.75,26,25,0,232,4,1859,0,28
7.27,20,24,1,4,20,1860,0,1
6.12,1,30,4,91,35,1861,1,0
5.24,1,47,3,54,111,1862,2,0
7.13,8,3,14,6,47,1863,14,0
7.36,1,24,3,12,1,1864,3,0
6.18,12,24,1,137,23,1865,0,6
8.13,25,24,0,21,73,1866,0,1
7.64,12,23,1,12,13,1867,0,1
7.24,12,24,2,158,4,1868,0,28
6.13,4,30,10,45,23,1869,2,2
6.13,11,11,0,233,120,1870,0,0
6.47,12,25,0,41,18,1871,0,2
7.22,13,24,3,6,5,1872,0,1
6.45,1,51,3,172,5,1873,2,1
7.01,2,23,1,41,42,1874,2,1
6.51,26,20,5,234,78,1875,0,5
5.62,4,30,10,121,23,1876,2,2
7.85,12,24,0,17,5,1877,0,1
6.35,2,29,8,212,112,1878,2,2
6.44,6,30,1,10,78,1879,2,1
4.46,1,35,10,153,72,1880,2,0
6.89,1,110,1,31,264,1881,1,5
7.19,13,23,7,17,182,1882,0,5
7.32,26,24,3,0,206,1883,0,28
6.32,1,4,14,47,15,1884,14,0
7.13,26,23,7,10,5,1885,0,2
7.75,24,24,0,6,86,1886,0,1
8.05,5,33,1,47,182,1887,2,1
7.23,13,23,0,20,8,1888,0,1
5.94,1,72,4,36,162,1889,3,0
8.08,2,26,0,11,15,1890,2,1
5.45,4,27,1,235,3,1891,2,0
5.33,2,44,1,10,78,1892,2,1
5.53,12,25,1,0,5,1893,0,0
6.37,12,27,4,5,182,1894,0,2
7.53,24,24,1,61,182,1895,0,6
7.9,1,130,0,6,12,1896,1,0
6.78,12,24,0,12,63,1897,0,1
7.81,26,13,0,223,38,1898,0,1
4.66,5,30,1,12,23,1899,2,1
6.26,73,25,1,38,171,1900,0,0
6.63,26,25,1,3,216,1901,0,1
6.04,25,25,0,229,182,1902,0,6
8.45,25,24,0,26,49,1903,0,1
8.02,1,100,1,26,8,1904,1,1
7.05,12,24,0,137,19,1905,0,1
7.11,13,24,1,42,214,1906,0,1
7.32,12,24,1,20,9,1907,0,1
6.93,12,23,1,172,182,1908,0,1
8.35,25,23,9,5,182,1909,0,1
7.2,26,24,2,6,22,1910,0,4
5.74,1,88,1,10,63,1911,1,1
6.55,2,30,10,121,89,1912,2,1
7.39,52,5,0,101,5,1913,4,11
6.89,104,20,0,2,6,1914,0,1
7.74,12,23,0,6,86,1915,0,1
7.32,48,24,1,156,206,1916,0,0
7.17,23,23,1,0,206,1917,0,1
8.36,15,24,11,6,19,1918,0,4
6.43,50,24,6,21,206,1919,0,9
7.23,1,93,3,48,182,1920,1,5
6.26,26,25,19,234,34,1921,0,8
5.42,1,80,1,142,72,1922,1,0
7.16,2,29,10,121,71,1923,2,1
6.18,12,23,0,64,44,1924,0,4
9.19,64,24,0,6,0,1925,0,1
7.49,25,5,0,17,79,1926,4,3
6.26,16,5,0,11,51,1927,0,3
7.36,12,24,0,12,1,1928,0,4
6.51,4,30,0,102,27,1929,2,2
7.32,12,24,0,25,1,1930,0,1
5.98,3,40,1,92,47,1931,2,1
6.9,1,34,0,25,295,1932,3,1
6.44,25,24,1,36,206,1933,0,0
6.93,11,22,3,18,103,1934,0,5
5.95,1,100,1,9,182,1935,1,5
6.84,2,30,10,121,89,1936,2,1
7.58,2,42,8,25,44,1937,2,4
6.95,2,30,10,107,89,1938,2,2
7.06,2,6,0,63,4,1939,3,1
7.11,39,23,1,24,181,1940,0,1
7.53,1,59,1,215,26,1941,1,4
8.44,1,121,1,215,26,1942,1,4
7.07,24,23,1,22,4,1943,0,5
7.3,26,23,1,5,182,1944,0,1
7.59,127,24,6,2,6,1945,0,28
6.49,51,23,2,21,103,1946,0,1
6.29,1,87,0,219,15,1947,1,5
7.5,2,24,0,31,295,1948,2,1
6.6,1,21,2,4,6,1949,3,28
8.67,26,23,0,11,182,1950,0,1
7.43,51,24,0,2,22,1951,0,1
7.09,26,24,5,36,56,1952,0,5
5.8,1,1,1,22,206,1953,3,0
7.36,13,24,0,6,12,1954,0,1
7.08,1,10,0,6,12,1955,3,1
8.57,13,24,3,6,44,1956,0,1
6.65,1,30,0,41,103,1957,2,2
6.93,2,27,10,121,89,1958,2,1
6.41,52,24,2,179,103,1959,0,0
8.36,12,24,2,223,44,1960,0,4
6.95,13,24,1,2,12,1961,0,4
6.49,6,51,0,135,121,1962,2,1
7.39,12,23,1,10,15,1963,0,28
7.27,13,23,1,12,84,1964,0,2
8.08,1,12,3,109,58,1965,1,0
6.26,1,65,1,120,40,1966,2,28
6.2,53,24,0,2,214,1967,0,1
4.49,1,36,10,153,72,1968,2,0
6.72,51,23,1,155,206,1969,0,0
8.35,50,25,3,26,15,1970,0,5
6.82,48,24,1,156,206,1971,0,0
5.6,1,31,11,25,182,1972,2,1
6.46,12,24,0,25,11,1973,0,4
8.24,1,111,1,83,56,1974,1,1
6.38,26,24,17,236,162,1975,0,1
7.71,26,23,1,12,64,1976,0,1
7.53,1,30,0,22,206,1977,2,1
7.19,12,25,3,12,88,1978,0,4
6.74,12,23,1,172,29,1979,0,0
7.62,26,24,1,6,86,1980,0,28
7.24,25,23,1,237,5,1981,0,1
7.72,25,24,2,9,8,1982,0,1
6.49,1,11,1,143,122,1983,4,28
7.34,4,15,1,25,123,1984,2,1
7.28,13,23,0,13,19,1985,0,1
6.43,103,25,0,59,56,1986,0,1
4.47,1,25,21,23,47,1987,2,1
7.83,11,23,1,18,15,1988,0,0
6.68,2,11,10,177,212,1989,2,2
5.56,3,30,10,107,57,1990,2,2
5.32,3,30,10,107,57,1991,2,2
7.06,56,25,1,58,295,1992,0,1
7.31,6,25,0,25,8,1993,2,1
7.15,12,24,0,4,124,1994,0,3
7.48,25,24,8,12,4,1995,0,1
7.24,26,24,6,14,22,1996,0,0
7.98,24,24,0,26,182,1997,0,1
7.84,13,24,0,10,79,1998,0,3
8.09,1,114,0,17,182,1999,1,0
8.01,26,24,1,49,147,2000,0,2
5.8,6,27,3,71,3,2001,2,4
8.27,11,22,0,3,1,2002,0,1
7.5,26,25,2,2,183,2003,0,8
7.15,2,25,8,210,68,2004,3,2
6.3,30,24,1,97,206,2005,0,28
6.78,12,23,11,30,125,2006,0,2
7.67,4,24,0,7,36,2007,2,1
7.25,1,70,1,59,295,2008,1,0
7.17,26,26,1,3,236,2009,0,1
6.82,3,26,0,135,76,2010,2,0
6.43,1,26,0,41,18,2011,3,2
7.05,2,30,0,104,108,2012,2,1
7.84,13,45,0,5,29,2013,2,0
6.65,4,25,3,189,63,2014,2,4
6.87,59,24,0,23,30,2015,0,3
6.79,182,25,3,75,103,2016,0,1
7.33,26,20,1,119,14,2017,0,5
6.73,1,6,1,17,13,2018,2,0
6.61,1,25,0,49,1,2019,3,1
5.79,2,48,2,238,31,2020,2,1
2.5,10,3,0,8,15,2021,2,0
6.64,2,24,3,104,108,2022,2,1
4.74,1,29,3,25,15,2023,2,1
7.36,12,24,0,225,5,2024,0,4
6.89,13,24,0,20,9,2025,0,3
5.7,1,32,3,31,182,2026,2,1
5.89,4,30,0,239,42,2027,2,0
6.36,1,73,3,9,206,2028,3,5
4.93,1,57,2,8,75,2029,2,0
6.16,43,20,5,26,182,2030,0,0
6.74,12,24,1,137,24,2031,0,4
8.43,50,23,0,2,49,2032,0,1
6.64,39,24,4,26,126,2033,0,0
6.65,62,24,17,36,20,2034,0,0
6.53,13,2,0,17,79,2035,4,3
7.36,13,24,0,19,38,2036,0,1
